Tilt_Readings,Water_Depth,Seismic_Activity,Coastal_Location,Tsunami_Occurrence
-10.772551126871761,49.8654861719412,0.4525831387055146,0,0
-68.03311772793981,460.97781506637506,2.018196081977629,0,0
-0.8681561799713648,70.38522888560667,7.52046927805861,0,0
-83.81006619926069,112.44840286520363,7.093779303098891,0,0
73.67767237418076,279.0670790641075,2.8927169372447805,1,0
-43.41960331199695,382.0465001064908,0.6202487535278312,0,0
29.254011183716756,309.67565296814945,8.580780722249438,0,0
-33.89200630390603,116.06695640007808,3.136976380699026,0,0
3.612243812005943,0.4715212637451671,1.9571341492826522,1,0
8.407850281790331,378.5752901537196,5.160618223609771,1,0
-56.72619800540513,492.60366295554684,9.102271992824473,1,0
84.52523299762055,404.9565601530452,0.43546577843375345,0,0
49.52390820500062,230.10330907830766,7.658040880308877,0,0
79.10980948155404,451.8836306995533,5.724732279387089,1,1
71.0689230769768,204.92383655917502,4.25449116551817,0,0
17.62199618599533,262.46704212173375,7.4408044410506005,0,0
75.93736230416104,238.56488369784162,9.658244244416323,0,0
-74.0713496306545,223.81193633276249,2.29206211162691,0,0
-54.72308476455387,387.5953846469529,1.4364736507211961,0,0
-81.85908799610314,263.384453634746,9.12881745222697,1,0
-31.440540462612418,158.35856101260802,6.689530774573037,1,0
-20.038087855893238,129.07908382923915,4.37986021561966,1,0
-41.15717428069873,18.873658483716692,5.732595702642831,0,0
59.17275164734727,291.597580941523,7.45613905176244,1,1
-25.784401195153933,114.9807077005171,7.7303189870571725,0,0
-39.43178825627146,74.06696100819154,9.198941808189646,1,0
7.685294968484726,326.91498191383886,4.268427888956227,0,0
-64.63363950454273,340.6046289107744,2.9341091001939503,0,0
54.395456535727135,376.077446128833,6.396642667898419,1,1
-76.58088413764125,251.78844816929575,4.1572789927953036,1,0
87.63964858809311,447.0273026019433,5.945984539489779,1,1
49.004058473398345,468.1713766991139,4.199857984559502,0,0
-54.23117732384897,403.6854698962447,1.5299578667817448,1,0
-89.00601891775156,317.79674100409363,4.694267516589584,1,0
56.783057121870144,151.86047679559434,6.909178219410328,1,1
37.234321892571074,491.4724608101106,7.992838076676499,1,0
41.22129024737771,137.06808359596917,4.933262767965468,0,0
48.82866240347025,101.32846099521554,1.6523789021040092,0,0
-76.67196268786374,221.07705689329137,4.146877096494316,0,0
-25.47616886203093,28.42028535619423,7.862939288416983,1,0
-69.14356928547664,489.2472323358954,4.128592706170728,1,0
65.35861665760683,294.2167782082124,6.965307936042223,1,1
22.193662828960427,278.4760458320876,5.072136816780898,0,0
-30.438355526523146,327.89813994985997,2.412231251093967,1,0
-78.55949694851574,248.51182388860332,7.961505080230743,0,0
-34.0231820911808,16.03175854727079,0.8421345407068703,1,0
-31.46700203518553,306.15564442019837,5.248902827551506,0,0
41.329112100851546,358.0869384782153,2.0889103424340494,0,0
24.760344843938356,208.37453031202656,0.6706562854137565,1,0
69.69829366373878,378.6477860355965,5.0293393708324885,1,1
-5.0013134708491265,113.5006496692103,4.995621559349236,0,0
-68.4730357311057,110.63829553309202,7.069009016757208,0,0
38.384061700139114,80.70849384378698,7.447506930519049,1,0
46.94130875104153,185.99737989458092,7.277914886928968,0,0
11.029895562509324,423.50601769454175,4.09558732916755,1,0
48.77409239182097,413.9560310745322,6.316897872265626,1,1
-1.1167926544096645,191.4121039817519,5.769452426439603,0,0
4.091909288758927,294.5593679901183,4.215617561169196,0,0
-13.042616695461064,360.4081582374578,5.972126941859932,1,0
-85.42455718606287,120.60338731401148,9.472478767062626,0,0
-70.57954314120519,84.07054294737354,1.9289374368137735,0,0
-84.34274657638784,486.0479966061555,9.057720957855263,1,0
24.553874027480475,308.77865660480927,0.5345551398319837,0,0
-33.4159234062612,490.7078609168319,3.083892129016607,0,0
1.542724409646496,168.87799356611455,2.8814524861152826,0,0
73.36196530669673,351.51584998706574,6.263651078809057,0,0
-45.12739875320251,111.30181827061885,1.3122495177729032,1,0
-16.131073853586642,130.60008563695646,8.823476118397537,0,0
45.99920493774877,255.951060634812,8.285514084650412,0,0
-48.81633021150796,159.8090627540356,6.520658196852778,0,0
-76.14361623081726,83.81078192029223,4.584138317921978,0,0
-37.84473847552176,131.440350994663,9.329560421420783,1,0
-60.9801682942792,17.87419723293232,8.30746554720556,1,0
77.34557742166317,352.2118107387433,4.993151480812449,1,0
55.461668321595056,246.0583285429308,7.018733544543112,0,0
24.012676171876222,47.12153320226281,5.669299521796845,1,0
66.86290623378918,85.8469965642456,5.879422383882646,1,0
54.660973841840615,51.26726905632201,3.3097606943747127,0,0
-56.41738940051355,306.2964041379382,4.6208460462489676,0,0
70.660619728196,47.1051818062469,0.7812143078974421,1,0
7.081603544817128,377.14116651760804,3.573486916645925,1,0
55.33922792953126,10.255459660195587,6.958285153621519,0,0
71.29643398622878,124.68789399794605,9.532160305061863,0,0
-32.7593745050645,445.3333379459536,9.630641127630202,0,0
-70.19065358501818,359.265659061123,5.557228691248916,1,0
-48.9716707424505,36.48416646284386,6.06622251809582,0,0
-13.120598047273859,410.5630522425899,1.857211855009675,1,0
57.24265786604877,246.5175607701024,6.953081080935307,1,1
64.93150498614182,423.3915135844146,0.7065879267438624,1,0
-88.74861650438568,300.3698872251967,2.846856857994445,0,0
1.9345144639618326,340.91651601642934,6.683633472854423,1,0
-14.866019433219776,496.75078019785406,3.103101315434893,1,0
-50.02059411526856,116.16777296200908,0.4984687411445432,1,0
-68.42423387993709,311.9727873806942,8.318704093509638,1,0
-29.22926914734697,230.1606950286992,3.1033000713456307,0,0
79.72374670425344,19.725976461345716,0.6310522485867842,1,0
-31.82347223626406,7.235320751432517,0.7478816450286518,0,0
3.382311913805893,59.61428890892934,2.517587987887536,0,0
36.54341260113202,324.5458702692741,1.7801594722152625,1,0
-24.54667157172709,283.5815439566961,7.743001177801508,1,0
84.92077488977293,276.7147805818637,3.2168404666703445,0,0
83.24051308958002,15.928381264130042,8.046957850398325,0,0
-44.67918675143445,234.65149818000353,1.738459978231528,0,0
-0.495268939370618,462.3114089212643,4.928791795440838,0,0
-35.84190423298146,198.7959346553233,6.880371335531288,1,0
-38.72871101205583,312.46123489422814,6.519908538658549,1,0
-83.3603494761841,389.9093378115718,6.011294099302687,1,0
19.721580116381432,391.9626395709438,9.248216019311698,1,0
0.4822241811950647,259.6400411976357,2.285251477067444,0,0
-80.73382477500192,428.9759727011682,4.937192044621054,0,0
-39.84363643740994,195.6890466818735,8.839925500724087,1,0
73.48785947399767,444.34660739239916,0.7789376559515704,1,0
-46.878859679944966,120.11358319777266,0.5588826825307525,1,0
-63.91892302357984,140.10820349528552,2.3330228755829143,0,0
-1.898503150038664,26.56031209950055,6.330212195380184,1,0
87.41708173990813,397.79091827114144,2.598796264498069,0,0
-46.43005112792993,208.52761811635278,1.9023988380879897,0,0
30.98439853305814,114.55830695569952,4.58802315358292,0,0
47.09153075916916,115.89513880828983,6.135980687694115,0,0
-47.22524208136806,450.6999706146166,2.485577070167404,1,0
41.07894275013473,416.95830023051843,3.0069118672374207,0,0
-23.799036110534416,276.7654426785917,6.135593048115139,0,0
23.815049506844304,308.05540020786054,9.457384219894527,1,0
24.035347936961045,237.1627852751455,6.747417274380883,1,0
6.439443133456521,195.83327143940443,7.8290414358456,0,0
-73.7478413902065,457.73844060916576,3.668100947554688,1,0
60.35444920606284,62.80635176015104,2.7225435938446605,1,0
-32.25958830508755,209.22339485811398,4.542677432026226,0,0
-56.426668128026236,172.28095399393766,8.071328287116737,1,0
-82.6604745201425,249.07536012557418,4.562996417905558,0,0
16.36072977388352,228.81593727258752,8.46725408789861,0,0
31.961585131610832,259.4447658255407,9.88771980695127,1,0
-87.01419079298589,69.95948861349704,0.7202666573033634,1,0
2.1767504938705713,256.5707507566385,0.4541015608370369,1,0
-49.230760464371166,121.20940694360543,1.4958970291336182,0,0
26.131102273700975,92.16567449409563,3.843696757343462,1,0
-58.61404277910154,32.417109393095615,1.310422091454324,0,0
34.36879285844387,381.32627937807047,8.70664477618756,1,0
-20.38763766590327,213.72096042828,0.23146251027063802,0,0
78.61139797261222,313.32184165587915,3.157927163358225,1,0
-65.2462300537212,363.7966716523717,1.8469462949420534,0,0
-28.60805681095347,339.65833265677674,9.315393301575323,1,0
-69.57476617669397,235.25035954484113,6.69481004890028,1,0
76.44485129014129,193.9492644758649,9.120302564513745,1,1
67.9210836085766,187.97995482033187,9.723287103103933,1,1
-43.57050701127199,320.0243984650282,4.970982436773692,1,0
28.79712828615223,247.3971774709367,2.3431910804802625,0,0
57.09999603621884,424.5661239942553,1.9372878619658929,0,0
9.936146087903225,437.35099216335607,2.229188616858405,1,0
5.337104104081163,85.28018900325924,7.085933076220029,0,0
-46.4665876379187,68.11682577286282,0.40445728123000735,0,0
-73.24150179493815,315.20046301799977,0.5136107303271487,1,0
71.49883643159882,150.6128740311397,6.0814294238315005,1,1
72.07525028939949,9.28535938254943,6.4205714673740655,0,0
23.95826230918823,444.32133468147754,6.652629243224601,0,0
-28.97463761123388,113.45038362190412,3.7188050458859125,1,0
-27.14227656972104,464.64032584290453,8.059448887141532,1,0
40.6720221966431,358.7172254391268,5.336245877266176,1,0
71.47984679146387,381.32674495574213,1.0546563000941944,0,0
69.67555636772113,100.73074789658021,7.970993070673452,1,1
50.37759825437229,117.09721280840645,9.530677862704582,0,0
25.565696307771802,260.63387691203286,0.6003631300235868,1,0
-74.85480630089121,86.04992632493108,3.913513387005799,1,0
-60.90683146296952,152.71584634151614,4.875160448347477,0,0
71.73975393487427,160.73123897390224,1.4647076007831694,1,0
19.157230738726184,79.81496662638204,8.67708947782877,0,0
-88.34453070900666,102.59141669758037,2.84149644890044,0,0
-71.73512228411423,394.2759210041283,7.830085399381601,0,0
29.430318439450048,83.59792727363418,6.709944820283161,1,0
-89.08891490768063,14.228695921961243,5.980458224670234,1,0
-61.054550744850246,314.6774713144692,1.921428486965544,1,0
8.772082085985502,487.991559696225,2.207035205509057,0,0
34.54113558468478,165.6069073115607,0.47348404746569317,1,0
27.3530267104681,59.327851598126145,2.407124297822664,1,0
-49.63152429709924,285.1936626837654,3.454436094605141,1,0
38.19225984255647,453.1771055478231,8.331453038624254,1,0
-47.295164250575986,392.0308899142394,3.6639266671480533,1,0
-31.428054331331808,311.257934206358,7.546217827656064,0,0
44.36845292124434,157.5282483037997,4.3944228129548755,1,0
26.93392182849864,270.94008663810996,7.848683119938884,1,0
62.86021388895202,45.62242065212768,9.762716004370398,1,0
28.37032061406181,339.472712140335,2.398415580575801,0,0
12.29554860038489,362.54800944882544,8.623416119638762,1,0
-73.13854179094335,482.5158114549594,6.218240863057747,0,0
-23.811155449301964,130.19867937253582,8.172942615886548,0,0
-42.26357381728942,9.228209521511321,6.515859022678052,1,0
-46.08186419176496,272.8042322135753,4.2394950727415015,0,0
85.14189985544022,353.3952521984072,2.280749394417904,0,0
-19.24240955998313,395.203737941494,0.7003522533116502,0,0
70.5683799318804,96.8694665124053,5.35518364460717,1,0
23.60495267950732,130.87643451851184,9.903260945268656,0,0
53.06603463749673,256.2954626336482,7.380418050142063,1,1
0.47467675893457795,165.30040498500094,3.273455413990166,1,0
13.842699232744636,430.2557432937225,8.272048000867352,0,0
-1.346815112604503,236.88007686936012,7.689840001764066,0,0
-54.85626219635199,399.7893220510015,2.816357933534568,0,0
40.041380747070946,290.30988024117687,0.14307489794234685,1,0
-39.46097476064595,386.545070808556,1.181626385339496,1,0
-85.62312604233831,166.33649326516192,8.773061903120576,0,0
26.1850132632902,415.7083109651556,8.365630353048717,0,0
-58.120077706731195,137.2861577755108,2.9520900087836246,1,0
79.28254518352458,273.0494040016454,2.8519542628442043,1,0
81.70714386046572,107.00355658693711,7.928649871024711,1,1
74.67559023968073,237.76326081309668,9.37737469895422,0,0
-23.371433954020006,159.0876047543516,7.7913725679759995,0,0
-87.21780902480387,133.35171531860712,6.055786770307615,1,0
77.09734126579056,483.49250901401876,2.4267135033180454,1,0
-12.926853302883416,80.03705274336531,5.257479140952607,0,0
83.99786742786051,393.6629187286976,2.335118585932646,1,0
83.45159587606551,492.0824797416075,8.080114200967737,0,0
63.54170198412481,9.950741870038915,3.8696107951773726,1,0
-36.99919942747458,349.5137070210475,8.336972169940262,1,0
-20.68240885165345,126.45590277814355,3.816092179827253,1,0
63.20460087303425,20.24391216415222,8.241494051998913,1,0
-32.95403907187002,201.4447894783154,3.3331781516524197,0,0
-59.49130559650335,467.6089050854375,4.401327046176698,1,0
10.224227242503034,5.882547183498843,6.154884193426575,1,0
78.50785934894057,293.94284596489086,0.7028761402991868,0,0
35.28536340149515,250.69823929766216,9.482070618154644,0,0
12.611010616085693,436.69208218552376,5.736057861238032,0,0
-72.50823112126166,42.00085726031283,5.0782001469080225,1,0
20.70130080585055,340.7630149433252,8.39393971119912,0,0
88.20969301876738,340.0548492166387,8.657627298968276,1,1
-64.78487725742568,334.54000843114164,5.22260404529016,0,0
3.299337425472615,471.1672474675185,9.272623257936374,1,0
67.92715294703197,411.54376450344023,0.6473776607648063,0,0
43.338351195756786,20.986363121753005,1.1322579225121754,0,0
35.462833379148236,235.5414253522566,5.967882300144401,0,0
36.447135117679665,198.97652810066674,3.540658617935837,1,0
-25.291592780444063,155.07361054540104,4.642251661891988,1,0
-37.153468032391196,225.66836257704864,3.2807921789716654,0,0
55.68500798613246,192.09709246298874,4.047253114449356,1,0
55.820411042252545,216.16694993933265,8.226463471462996,1,1
66.07301734441867,489.6309328043212,5.934761998543046,1,1
74.38329946016484,44.316487374790384,9.973445492834983,1,0
2.041631794968808,461.11543491936493,7.86879197820963,1,0
0.27293304369592875,240.11835673551334,2.7366625410182666,0,0
53.69313221401953,311.87112274977056,2.643451177266962,1,0
26.993507539997722,415.09148330884693,3.3589827011700715,0,0
36.35403790638661,180.23151457462777,8.432594806477427,0,0
53.2426804984982,215.21095404398343,0.272876506505656,0,0
70.20096152716192,204.759240139357,2.301812788712577,1,0
-29.160871766723552,187.36551126787992,9.04918420344267,1,0
-22.39506852481007,462.76466082344746,6.39896436083252,0,0
-73.08325082864357,414.464945596506,2.268470955010564,0,0
14.090425379311313,54.49999493148805,2.1914496823258034,0,0
-83.53039071658642,54.06167623854802,8.626181017594305,0,0
-6.192356736157166,213.9347574264956,8.937575082770465,1,0
7.676034247363788,49.32868836640453,2.561310909621153,0,0
-38.422574616908804,309.5465476355598,4.205103580765322,0,0
16.349986902421932,71.84580363086695,8.345957386283171,1,0
-84.5099550109711,261.1866319834005,7.710074386098854,0,0
-83.2773260251414,3.6099735018588763,8.139161065660845,1,0
58.06810091873848,158.29817420632335,5.183981907879688,0,0
-25.16568454597268,338.5953618363277,9.115490483051731,1,0
-67.12910772266073,242.01947011392423,3.2595154395443524,1,0
4.003786809864792,489.13474299949405,1.5667213434751803,1,0
48.598839557749955,437.0518980331054,7.087323325648648,0,0
-51.15221505056823,179.5353895215756,5.393544160068964,1,0
22.120285647420047,22.7432707361373,8.54585768809481,0,0
-74.63745630112176,422.8131500575094,0.8115924912471495,1,0
-80.69729018965062,455.6171551573357,8.436924034380668,1,0
5.643833682266646,410.3136967095184,2.9329465320882218,1,0
7.314321889819169,63.97497045988243,6.54855667168183,0,0
24.737382269677184,498.9575672061439,0.4012878907825579,1,0
40.69644007007909,129.29211077638692,6.095812963036007,1,0
85.65337430325624,362.10245640418503,7.1727168918733595,1,1
2.9340626942151573,454.0174381678608,3.687502145056203,1,0
-31.867834870575727,117.84355716535472,2.154107052621402,0,0
53.13351505836667,454.12927733853303,5.37630676603545,0,0
-41.25019477282664,154.7407895974335,8.331908044356465,1,0
-10.985144272985508,488.20661119202805,3.235473582966508,1,0
-75.87785135839212,140.6300101902373,2.524692975212796,1,0
-85.43686618521765,476.71791237891756,2.7893530863768765,1,0
83.27671464202652,26.772325446337454,9.491321529166644,0,0
60.47642169219705,354.6360058349065,3.5927691576455967,1,0
35.27535709686563,266.0555669185018,0.03604239888287175,1,0
-16.388470005431415,238.93853856136533,7.816812079596197,0,0
-58.807022387247756,111.74715712791999,6.992747953353902,1,0
-61.84133231920451,352.797894888246,1.2856826460296888,1,0
-44.95627833037284,95.40474572315355,9.849042491349124,0,0
8.860799647101686,276.42089799238414,6.080622853051112,1,0
38.62726608601122,126.6226815201254,5.007794909406015,0,0
28.835527809191632,477.810689890678,3.8221926762289105,1,0
-39.61189854973029,14.315596917826412,8.98672755563638,0,0
81.87575051937495,99.86414005561828,2.4396348141856325,0,0
42.82144500523833,121.15530319372387,2.8576890021990184,1,0
9.783729452052128,207.03391288390822,1.224108066865669,1,0
20.1097343221834,116.36512093502677,7.591190955842601,1,0
-14.47198876299781,245.67454513439262,5.955492804058533,1,0
-45.408421889791654,436.2327616292695,6.090661692544983,0,0
-25.924917842772913,356.0317107045854,2.184704310194636,1,0
46.41229988358643,289.9809902675555,6.511683891270838,1,1
-87.40917204664395,44.50158899133982,7.65458447246864,1,0
-69.10692470875507,346.9960541946378,3.5788853072568925,0,0
-81.7195244360845,83.20714215546992,8.013471439617122,0,0
-82.66881558258538,393.183692980849,3.4879058853202096,0,0
63.982905121981304,125.0283792550766,7.581384615092876,0,0
36.658414688404264,208.52436416045046,0.33730107457718983,0,0
-4.648710764281461,175.23510115896397,5.5116460147365265,1,0
-72.38985108281973,429.4069573374284,9.695265606398866,1,0
-1.5091424789701762,63.27222935670407,9.812446006823908,1,0
-4.7750812594981795,282.8224411923943,2.8175257834174063,0,0
-58.82366341619726,71.03080472153111,4.413990910803554,1,0
-11.906703137164854,352.3979180660933,0.6297790798663305,0,0
-18.26914780847278,452.53906389724057,8.733413076045997,0,0
20.853017649398964,217.3038269336267,5.685721531402141,0,0
24.316857156175885,244.04613013248795,3.8510067894051705,0,0
-81.84527824103199,463.7114182413811,1.1277055848915307,0,0
-22.569729367235183,260.49569432467854,9.467672854968892,1,0
22.654784828562555,243.79921902478046,5.302190478209937,1,0
0.5645265444157843,289.1645513521521,2.8292792908290387,1,0
64.16817141389802,344.61486818147597,3.502151301315095,1,0
28.564853691410107,53.44168754351569,2.7069718092214767,0,0
-60.671803125342656,410.55526387075804,6.018098088569807,1,0
-77.29762546792263,217.75251372662962,9.299635757805099,1,0
25.635470077136816,36.17425494874277,8.566938033265645,0,0
-85.22796410250807,393.0913345991066,4.603808754259775,0,0
15.439604629223396,188.47498584313604,8.264993623010078,0,0
79.24144345649236,50.18374754752697,4.231054812763299,1,0
13.58535201765821,316.88951977162526,2.5230714075863805,1,0
-20.12941328282605,440.06567671682086,9.83415115266428,1,0
25.791879319623575,443.87675470699315,3.0388756797082186,0,0
-7.514479711527002,478.8317374044866,3.237242309869084,0,0
8.21102207686829,433.852729883344,9.896928677865223,0,0
79.46366557977453,1.0704596727376114,1.3392749316565489,0,0
-20.501525195860637,190.1205832066951,7.605339880096951,0,0
83.01430148830457,409.27128995275154,9.358127584827265,0,0
72.96311555209147,183.12650299923712,5.117949942754186,1,1
-54.75759573792664,300.7742531898531,0.025217617028200356,0,0
-77.51496584247022,303.158473687266,3.7505894411310625,0,0
-71.8599597520632,182.51265201941152,1.115689923848271,0,0
-86.72007138272104,452.2369636406438,4.161876609336957,0,0
-73.00026706393288,251.6141726930588,7.9002676164228465,0,0
32.941219214944226,232.3921029687504,4.387115488838004,0,0
-77.18604327715879,498.75687283094794,4.319251213459225,0,0
-32.58438654712297,246.75018203630833,5.567894769188467,0,0
62.07755597450182,89.19912596429053,5.816905847476802,0,0
-85.81105156755135,256.534711431719,8.562963087989713,1,0
56.60432686600845,407.00836775996504,3.083554392289515,1,0
-39.266140540788015,388.4301634491407,8.21671264368016,1,0
-68.73033102810187,394.2908825542355,5.659337486920473,1,0
35.412689765547114,354.0118919989559,3.0052954971714696,0,0
23.20971242037912,127.1089145333441,2.9512604400607714,1,0
67.94496243486952,431.0420429201157,3.611375171057245,1,0
42.312787884699446,446.72173268813253,6.226932426199755,0,0
54.62656746927274,97.07634830927454,2.3081173135994915,0,0
-39.23377693716483,65.22781827569696,9.203335616722674,0,0
-58.06088211964989,487.80248429455605,5.749125841779003,0,0
45.11065529535449,434.16198182518394,9.200157769960068,1,1
55.230253068107515,446.61807360497335,0.46404358579154703,0,0
88.2909255601212,443.1881923121976,3.4261137046147336,0,0
-15.72881815594323,270.8434120168642,0.22807660687623077,0,0
-23.03674455729903,323.20086833289986,2.722518150979698,1,0
49.754332933559425,272.68142606682085,8.620064722685882,1,1
-28.65536275445679,25.603174595164536,0.3660971584220085,0,0
77.53631860864164,372.75154267638635,4.361470999157449,1,0
64.51429533174212,252.66601666794014,1.1756707047322779,0,0
-12.78107507249669,323.8545373951149,4.168406592603677,1,0
45.15679220246952,251.31990248776765,8.388515842643773,0,0
45.81771733524283,245.90566116122798,6.230710334025192,1,1
-71.43770360953212,85.89455473888341,7.367563453314232,1,0
72.459523202322,139.35685757057448,3.49104115449581,1,0
0.9454270406142911,79.4263459719779,9.443976950101415,0,0
58.7623438993935,97.83314781267121,7.092620937795001,1,0
-32.391071814489884,486.48869021015247,4.217988192845309,1,0
71.19418112931609,76.55672288609921,4.264648002270549,1,0
-19.94369782785064,134.63521215260383,9.186841779432976,0,0
-88.0492227335463,295.2948288692925,5.764046934353918,1,0
72.96875575546747,305.08928811832095,7.063792099030417,0,0
-73.56839817849595,76.98706487191454,4.170352245131708,0,0
-32.52354523372532,396.85871289260615,2.236927647647141,0,0
81.01115406914488,392.6014339564125,7.235592919944186,0,0
81.10928644876009,118.65885210194554,6.0782377214138785,0,0
13.218819862191495,144.33315133773021,5.013428804247794,1,0
23.73069819056387,468.9939327297485,6.240209399944638,0,0
-9.27980604390244,412.83572298973905,2.0828558606423364,1,0
-37.22206109434838,348.8985165312619,7.939387065319563,1,0
-30.84038183341513,41.116610755300265,9.481628050203058,0,0
31.05332209386691,209.13204045128785,8.911031441677027,0,0
45.42741529878239,279.65093603841353,3.2143574530701713,0,0
52.484227870652745,93.70564399188846,4.060057732820759,1,0
52.13126570301969,224.11329105411227,8.084022997975612,1,1
-73.58290145123573,300.512938744345,5.951171308246038,1,0
-1.0043451535353398,163.6883400576996,5.479144436766492,1,0
-79.63942319700402,390.4724094752436,9.266419675334452,1,0
8.915198818272401,420.2247908194027,5.3602496097705075,1,0
-10.524509752792142,161.8047347170354,5.149386795873099,1,0
69.78675289649397,419.3285772462286,0.4201859126635965,1,0
-26.835297740625833,51.78828305150751,0.6941695859013763,1,0
-68.92793704303094,418.8645493113282,0.07420307880650179,0,0
-64.26149723048954,76.3752158338083,9.132442257836336,1,0
47.07191370914501,41.46357625486302,4.083866600177006,0,0
21.279251396926995,320.8877022205056,4.6856137613341255,0,0
-71.79791829789775,235.96868287764715,8.45386947592462,1,0
-74.86077489930047,453.9453002064164,6.09246310375778,1,0
36.17444366264159,181.59459804542462,6.095015963905811,1,0
-76.90265885444516,143.57613171881434,2.9653442935481245,1,0
57.93481067226412,250.36745307209918,8.339083739245192,1,1
37.12360088816932,227.97309288433064,1.6582997603949379,1,0
-75.35721948445804,172.21402310859412,0.531495921729479,0,0
-74.72921146466545,346.8706493491643,1.916033575185323,0,0
87.59512413021159,379.7809169569542,2.6773721877456467,1,0
-22.631256763898335,426.49198451506834,2.8231105785420674,0,0
-23.28441352795963,486.4283023551714,6.705135986187676,0,0
56.303922106350456,133.32809606625224,2.178245873286435,0,0
80.50474392909456,358.04674124498075,6.766583044949845,0,0
87.48019148811676,197.1291177478726,0.9113217323379974,0,0
45.6080733466095,338.54098597555407,1.4720246109790902,0,0
-22.27327460443516,237.99084517461017,5.088214484909949,1,0
-74.96987099423963,496.8865513839658,9.218958025766426,0,0
49.88644486693863,364.45106789537493,8.59567588811114,0,0
10.512764952444911,476.2456502171623,9.687534424428032,0,0
-13.640038335544276,417.48477474059285,6.504790652781709,0,0
73.14378931705247,451.45050558168555,6.75814866416092,1,1
-69.98445318489276,407.20959860733745,6.250229989314921,0,0
-1.3274812276453503,229.5795651879557,6.228189228581973,1,0
-87.95634394186457,125.89422667344219,1.4712034506758465,0,0
-5.641084441057274,185.1600877252611,5.437389561639287,1,0
-79.86541037726928,10.118116319975224,3.8606793345172576,0,0
-68.61277507174705,261.9965837323336,4.425372157772935,0,0
-68.84527558012113,252.52890013520434,5.236005730592374,0,0
26.85785438089144,262.6252324152441,1.283961718022516,1,0
44.2880782677762,487.0156124860319,3.5948773385211985,1,0
15.006377717488732,455.72700172741963,0.6344956087660358,1,0
83.19105872541755,80.856389165054,9.796681304223991,1,0
-22.523295685733274,184.4412607779446,1.1852802882012614,0,0
-38.57182446926507,211.97808973163094,2.585247385449545,0,0
66.34784307410285,180.26645892582388,8.912929267033972,1,1
-49.752749066498524,399.24798180195654,4.827100462391418,0,0
83.38005709931002,262.01883493379347,1.356372015206303,0,0
-87.81219455583306,286.0499084858125,3.8423053803934892,0,0
84.57818880737503,426.50677949396277,1.1586799419138583,1,0
-82.2312158488963,402.9640767076793,2.0021599708450175,1,0
70.4057604656528,66.10576141014984,0.5202984694984503,0,0
4.986199635533978,356.95729204181714,4.382274945490999,1,0
88.73366330147405,217.71806445101777,8.066361217252599,1,1
-76.71661834762821,147.32445153125025,5.859691786998955,1,0
9.693771192237747,25.009410451093174,6.063453054846118,1,0
84.47445641143781,243.62478017272548,2.0058403008324035,0,0
4.157611950626787,177.71834036226568,3.438938432523665,1,0
23.291754864347254,125.7565198382004,8.45242103840832,1,0
35.234764017231086,347.3358647984788,0.8785618432651454,0,0
-8.182608341800815,384.7426936577935,8.579306536685337,1,0
