Precipitation,River_Discharge,River_Stage,Weather_Forecast,Soil_Moisture,Flood_Occurrence
92.18742350231169,238.56488369784162,9.658244244416323,29.119052896495518,53.68192420600233,0
8.84925020519195,223.81193633276249,2.29206211162691,32.66486097170945,79.0481778663364,0
19.59828624191452,387.5953846469529,1.4364736507211961,2.126931467059503,12.112851707242122,0
4.522728891053807,263.384453634746,9.12881745222697,23.15878656064983,44.080797385517656,0
32.53303307632643,158.35856101260802,6.689530774573037,32.07769174357794,29.971156954345236,0
38.8677289689482,129.07908382923915,4.37986021561966,22.44154900892291,31.201071569334005,0
27.134903177389592,18.873658483716692,5.732595702642831,2.5525436162186654,77.87879160652508,0
82.87375091519293,291.597580941523,7.45613905176244,27.737889635932458,0.5460945031833142,0
35.67533266935893,114.9807077005171,7.7303189870571725,2.4238765869323453,74.90836413359662,0
28.093450968738075,74.06696100819154,9.198941808189646,32.69875580065754,81.03984301231063,0
54.26960831582485,326.91498191383886,4.268427888956227,1.7213673322677758,90.1362243842069,0
14.092422497476264,340.6046289107744,2.9341091001939503,5.495895240414832,62.68818032304835,0
80.21969807540397,376.077446128833,6.396642667898419,11.00430362093074,33.34553282722412,0
7.455064367977082,251.78844816929575,4.1572789927953036,25.334591690432,42.72347325488707,0
98.68869366005173,447.0273026019433,5.945984539489779,39.05436398525224,96.97360822874292,1
77.22447692966574,468.1713766991139,4.199857984559502,4.712914104797377,88.11868264358522,0
19.87156815341724,403.6854698962447,1.5299578667817448,5.708306768556737,46.352590909944205,0
0.5522117123602399,317.79674100409363,4.694267516589584,14.754815868039213,94.30630071109223,0
81.54614284548342,151.86047679559434,6.909178219410328,33.44876551021281,82.2954875406459,0
70.68573438476172,491.4724608101106,7.992838076676499,18.689238110032566,90.10898616597947,0
72.90071680409874,137.06808359596917,4.933262767965468,12.864424010232867,68.2977234575921,0
77.12703466859458,101.32846099521554,1.6523789021040092,22.44815328835445,85.7654043461995,0
7.4044651734090365,221.07705689329137,4.146877096494316,10.420927897830001,89.17661413343258,0
35.84657285442726,28.42028535619423,7.862939288416983,16.046396289900837,9.201658454067141,0
11.586905952512971,489.2472323358954,4.128592706170728,13.304205969281675,96.52169766606585,0
86.31034258755935,294.2167782082124,6.965307936042223,32.165640896585835,33.36130987640633,0
62.329812682755794,278.4760458320876,5.072136816780898,36.97022905752003,43.98995095833554,0
33.08980248526492,327.89813994985997,2.412231251093967,30.382887686276476,79.19037591928154,0
6.355835028602364,248.51182388860332,7.961505080230743,17.56334304119934,66.48963055724977,0
31.09823217156622,16.03175854727079,0.8421345407068703,20.17339909986655,89.30599124360573,0
32.518332202674706,306.15564442019837,5.248902827551506,5.002947757177427,40.057375077677214,0
72.96061783380641,358.0869384782153,2.0889103424340494,29.874588445381512,37.32881636761586,0
63.75574713552131,208.37453031202656,0.6706562854137565,23.859027175801764,3.1688849541319675,0
88.72127425763266,378.6477860355965,5.0293393708324885,36.097599845497456,46.27253766696581,0
47.22149251619493,113.5006496692103,4.995621559349236,8.024445743006128,72.40707703291088,0
11.959424593830171,110.63829553309202,7.069009016757208,30.389044877304485,30.117871762621608,0
71.3244787222995,80.70849384378698,7.447506930519049,27.386866468767586,46.27265136738414,0
76.07850486168974,185.99737989458092,7.277914886928968,10.633821352390086,21.939776848527803,0
56.127719756949624,423.50601769454175,4.09558732916755,26.695145581633003,77.27878058714607,0
77.0967179954561,413.9560310745322,6.316897872265626,36.974935223065984,6.05115613411471,0
49.379559636439076,191.4121039817519,5.769452426439603,36.73743950668475,70.53830550004983,0
52.27328293819941,294.5593679901183,4.215617561169196,28.78506298064565,37.89400117449835,0
42.75410183585496,360.4081582374578,5.972126941859932,1.9229245013624041,4.159606938712079,0
2.541912674409519,120.60338731401148,9.472478767062626,34.89057349280646,85.34695872917858,0
10.789142699330444,84.07054294737354,1.9289374368137735,26.311144280181598,48.77218631811652,0
3.142918568673425,486.0479966061555,9.057720957855263,12.417370127309377,59.93189696161291,0
63.64104112637804,308.77865660480927,0.5345551398319837,7.490014468227972,73.20306915244569,0
31.435598107632668,490.7078609168319,3.083892129016607,4.648154519892684,65.50744330011888,0
50.85706911647028,168.87799356611455,2.8814524861152826,2.0094759703104392,73.08568708146116,0
90.7566473926093,351.51584998706574,6.263651078809057,30.16412991803026,76.22816845778577,1
24.929222914887493,111.30181827061885,1.3122495177729032,9.433719957731013,58.91515305646109,0
41.038292303562976,130.60008563695646,8.823476118397537,0.9701174417302028,36.56378309077567,0
75.55511385430486,255.951060634812,8.285514084650412,15.890826073679571,24.314214971634264,0
22.879816549162246,159.8090627540356,6.520658196852778,19.304283223693556,90.29032366527872,0
7.697990982879299,83.81078192029223,4.584138317921978,6.769209236005076,96.99248446382202,0
28.9751452913768,131.440350994663,9.329560421420783,1.761933446501991,35.766275509820886,0
16.122128725400444,17.87419723293232,8.30746554720556,7.565019323922755,11.231072907230022,0
92.96976523425731,352.2118107387433,4.993151480812449,27.164110473462976,22.253732711643124,0
80.8120379564417,246.0583285429308,7.018733544543112,3.289747090048256,67.06673459871895,0
63.34037565104234,47.12153320226281,5.669299521796845,22.201481222279753,17.293336995833076,0
87.14605901877177,85.8469965642456,5.879422383882646,5.856479516326667,78.01222730609881,0
80.36720768991145,51.26726905632201,3.3097606943747127,7.827566943216775,92.30302398747135,0
18.657005888603585,306.2964041379382,4.6208460462489676,15.723115330667948,96.36515150788472,0
89.25589984899777,47.1051818062469,0.7812143078974421,4.033013442149254,0.932550597489068,0
53.93422419156507,377.14116651760804,3.573486916645925,6.928140111288514,95.81541649544167,0
80.74401551640625,10.255459660195587,6.958285153621519,13.958096458054165,74.01944191296177,0
89.60912999234932,124.68789399794605,9.532160305061863,13.186760219934675,8.405023226380226,0
31.800347497186387,445.3333379459536,9.630641127630202,29.970859427029275,41.52404687787264,0
11.005192452767677,359.265659061123,5.557228691248916,2.9912922050569746,70.0045474579509,0
22.793516254194166,36.48416646284386,6.06622251809582,34.41802942665374,95.66854926610493,0
42.71077886262563,410.5630522425899,1.857211855009675,32.649286829578195,16.414139361139256,0
81.80147659224932,246.5175607701024,6.953081080935307,30.639665587677534,12.773328192695399,0
86.07305832563435,423.3915135844146,0.7065879267438624,12.3748944985253,47.23470532618785,0
0.6952130531190703,300.3698872251967,2.846856857994445,32.9152714216315,96.80988937384892,0
51.07473025775657,340.91651601642934,6.683633472854423,7.312083211571232,97.13792152580105,0
41.7411003148779,496.75078019785406,3.103101315434893,4.9763682342011295,22.79147410529093,0
22.210781047073024,116.16777296200908,0.4984687411445432,1.7982533395794942,31.934714797145737,0
11.98653673336828,311.9727873806942,8.318704093509638,37.572414520223035,90.80319856446545,0
33.7615171403628,230.1606950286992,3.1033000713456307,12.320435908210946,73.48414908520641,0
94.29097039125192,19.725976461345716,0.6310522485867842,36.70471520711624,97.23164286576183,0
32.320293202075526,7.235320751432517,0.7478816450286518,10.904542460773188,89.31483630155543,0
51.87906217433661,59.61428890892934,2.517587987887536,36.30263837345398,21.509605031374335,0
70.30189588951778,324.5458702692741,1.7801594722152625,36.15716211384353,75.97268594126834,0
36.3629602379294,283.5815439566961,7.743001177801508,36.947041800428515,4.856523156011661,0
97.17820827209607,276.7147805818637,3.2168404666703445,19.84613757136775,81.7832778741474,0
96.24472949421113,15.928381264130042,8.046957850398325,34.63785147195568,60.15567624446081,0
25.178229582536417,234.65149818000353,1.738459978231528,38.03063584669281,95.61009626364617,0
49.72485058923854,462.3114089212643,4.928791795440838,12.98467767588718,96.00324554690785,0
30.087830981676966,198.7959346553233,6.880371335531288,16.7549762273022,5.081510902435527,0
28.484049437746762,312.46123489422814,6.519908538658549,28.76960749342976,16.052148555576785,0
3.6886947354532795,389.9093378115718,6.011294099302687,12.014392868932035,48.42070473186916,0
60.956433397989684,391.9626395709438,9.248216019311698,30.15237235650636,87.94935249461491,1
50.26790232288615,259.6400411976357,2.285251477067444,2.9556858085413573,81.44451422960563,0
5.147875124998935,428.9759727011682,4.937192044621054,20.93993537154169,96.43700263517788,0
27.864646423661142,195.6890466818735,8.839925500724087,4.892539363349808,61.808411711134084,0
90.82658859666537,444.34660739239916,0.7789376559515704,11.732939057467057,25.65635195616206,0
23.95618906669724,120.11358319777266,0.5588826825307525,10.34501569945888,2.510663950517733,0
14.48948720912231,140.10820349528552,2.3330228755829143,33.557282942506646,22.292649072054893,0
48.9452760277563,26.56031209950055,6.330212195380184,7.7406902162478985,67.52731979536246,0
98.56504541106007,397.79091827114144,2.598796264498069,32.33791680636476,92.62748233430132,0
24.20552715115004,208.52761811635278,1.9023988380879897,31.75841383631688,32.09036673082648,0
67.21355474058785,114.55830695569952,4.58802315358292,19.955322222289197,87.57043302892954,0
76.16196153287176,115.89513880828983,6.135980687694115,9.353730223845185,39.48982483411565,0
23.763754399239968,450.6999706146166,2.485577070167404,9.075853598248909,30.827124936855032,0
72.82163486118596,416.95830023051843,3.0069118672374207,18.596985884633913,50.88442428058181,0
36.77831327192532,276.7654426785917,6.135593048115139,0.3523602957406524,44.22734924096152,0
63.23058305935795,308.05540020786054,9.457384219894527,21.254030184454646,91.37998685170182,0
63.35297107608947,237.1627852751455,6.747417274380883,38.11118103068222,46.82569474081265,0
53.57746840747585,195.83327143940443,7.8290414358456,6.1882752745038605,27.73353872230755,0
9.02897700544083,457.73844060916576,3.668100947554688,22.933824859024135,84.25655775019037,0
83.5302495589238,62.80635176015104,2.7225435938446605,38.47114754577827,99.87495116595667,0
32.07800649717358,209.22339485811398,4.542677432026226,34.42088557966401,64.81714191813239,0
18.651851039985424,172.28095399393766,8.071328287116737,34.01520465525361,25.04613689363586,0
4.077514155476392,249.07536012557418,4.562996417905558,32.87399721584756,23.88150770131793,0
59.08929431882418,228.81593727258752,8.46725408789861,12.360944242247424,5.770669621525981,0
67.75643618422824,259.4447658255407,9.88771980695127,35.62467325067249,7.729303851408487,0
1.6587828927856152,69.95948861349704,0.7202666573033634,37.65361404932684,91.49830951827624,0
51.2093058299281,256.5707507566385,0.4541015608370369,19.831696931961574,9.648710704955054,0
22.649577519793795,121.20940694360543,1.4958970291336182,14.18284189037835,48.43438482767788,0
64.51727904094498,92.16567449409563,3.843696757343462,16.569160624234243,69.81217796931783,0
17.436642900499145,32.417109393095615,1.310422091454324,13.368257673250623,85.03547827736031,0
69.09377381024659,381.32627937807047,8.70664477618756,8.496737680981603,17.12709502537273,0
38.67353463005374,213.72096042828,0.23146251027063802,24.737938810115576,43.77786791253568,0
93.67299887367345,313.32184165587915,3.157927163358225,22.503875449812917,25.14801950137775,0
13.752094414599325,363.7966716523717,1.8469462949420534,18.503402841571024,25.582308996660164,0
34.10663510502585,339.65833265677674,9.315393301575323,3.833815467393271,30.383930748667588,0
11.347352124058908,235.25035954484113,6.69481004890028,31.87571858823999,58.71162144184673,0
92.46936182785628,193.9492644758649,9.120302564513745,6.997342510031568,1.6577471685588208,0
87.7339353380981,187.97995482033187,9.723287103103933,4.582481735841926,40.87662863155279,0
25.79416277151556,320.0243984650282,4.970982436773692,24.922855819317896,18.683013523279257,0
65.99840460341791,247.3971774709367,2.3431910804802625,15.945774449508928,96.71185085126348,0
81.72222002012158,424.5661239942553,1.9372878619658929,2.392339014093179,58.27291592503103,0
55.52008115994623,437.35099216335607,2.229188616858405,14.222734198442328,86.80954688303227,0
52.965057835600646,85.28018900325924,7.085933076220029,30.87121409139851,19.5689986769612,0
24.18522909004517,68.11682577286282,0.40445728123000735,24.609968208683902,81.00156993237879,0
9.310276780589922,315.20046301799977,0.5136107303271487,14.511440919479872,41.47824613052333,0
89.72157579533267,150.6128740311397,6.0814294238315005,7.672191665383523,17.769468884940242,0
90.04180571633304,9.28535938254943,6.4205714673740655,25.27182483219093,76.12452023882328,0
63.31014572732679,444.32133468147754,6.652629243224601,35.50221203785421,76.2011097615281,1
33.90297910487007,113.45038362190412,3.7188050458859125,25.850908720636554,99.5887906864061,0
34.92095746126609,464.64032584290453,8.059448887141532,32.51615418600897,78.0937261798164,0
72.59556788702393,358.7172254391268,5.336245877266176,20.86111354217484,14.526724792712786,0
89.71102599525771,381.32674495574213,1.0546563000941944,28.718844269641153,32.25447417857282,0
88.70864242651173,100.73074789658021,7.970993070673452,35.849070951134095,45.172691729114604,0
77.98755458576238,117.09721280840645,9.530677862704582,30.927159130346205,12.665280570979508,0
64.20316461542878,260.63387691203286,0.6003631300235868,36.39415813592583,78.8038974447814,0
8.413996499504883,86.04992632493108,3.913513387005799,17.245584084642395,52.669853791258646,0
16.162871409461378,152.71584634151614,4.875160448347477,36.168810205082266,94.44495690957535,0
89.85541885270793,160.73123897390224,1.4647076007831694,24.862689379268303,58.93081445258203,0
60.642905965958995,79.81496662638204,8.67708947782877,34.801950643267745,52.28990837382539,0
0.9197051616629648,102.59141669758037,2.84149644890044,1.575061217513416,7.142515293286433,0
10.147154286603211,394.2759210041283,7.830085399381601,26.314095276541444,14.934590494457778,0
66.35017691080559,83.59792727363418,6.709944820283161,33.919003155115945,84.95260767641511,0
0.5061583846218687,14.228695921961243,5.980458224670234,6.96808134572799,99.06759778258083,0
16.080805141749867,314.6774713144692,1.921428486965544,26.471477338596927,41.51791358982695,0
54.87337893665861,487.991559696225,2.207035205509057,32.998188568665256,81.0086083724929,0
69.18951976926932,165.6069073115607,0.47348404746569317,11.517974785305483,62.758576633065175,0
65.19612595026005,59.327851598126145,2.407124297822664,16.20985311625568,95.90592736717136,0
22.42693094605598,285.1936626837654,3.454436094605141,22.780708739968777,23.813723544409328,0
71.2179221347536,453.1771055478231,8.331453038624254,20.766707555382485,54.4835743007943,0
23.724908749680008,392.0308899142394,3.6639266671480533,1.5675757214854258,40.87958183425956,0
32.539969815926774,311.257934206358,7.546217827656064,3.9468839234165376,54.171597594301524,0
74.64914051180241,157.5282483037997,4.3944228129548755,4.018663172174453,26.88580834188552,0
64.96328990472146,270.94008663810996,7.848683119938884,10.490716219967,49.7746162715744,0
84.9223410494178,45.62242065212768,9.762716004370398,9.83456451209797,62.48041467247651,0
65.76128923003434,339.472712140335,2.398415580575801,29.688895351471984,8.121588399949209,0
56.830860333547164,362.54800944882544,8.623416119638762,22.90977544064578,74.29872548076231,0
9.367476782809248,482.5158114549594,6.218240863057747,30.559043385809645,70.65229631604173,0
36.77158030594335,130.19867937253582,8.172942615886548,2.795842296434805,88.04576014514852,0
26.520236768172545,9.228209521511321,6.515859022678052,19.408569498864026,42.58565518099255,0
24.398964337908357,272.8042322135753,4.2394950727415015,12.951023170610778,6.166913261471773,0
97.30105547524455,353.3952521984072,2.280749394417904,33.99757243022985,46.14611290216869,0
39.30977246667604,395.203737941494,0.7003522533116502,28.31156627639613,13.760917206196144,0
89.20465551771133,96.8694665124053,5.35518364460717,34.770338833071854,64.74468135218177,0
63.11386259972629,130.87643451851184,9.903260945268656,1.8570848962424025,4.713152413130583,0
79.48113035416485,256.2954626336482,7.380418050142063,28.832939582664018,37.39964062276952,0
50.26370931051921,165.30040498500094,3.273455413990166,21.60033408638312,8.284289848749538,0
57.69038846263591,430.2557432937225,8.272048000867352,33.00000116062263,0.3366434071603308,0
49.25176938188639,236.88007686936012,7.689840001764066,20.28642363703284,96.05572239015918,0
19.52429877980445,399.7893220510015,2.816357933534568,21.608363116076358,99.61273480262803,0
72.24521152615053,290.30988024117687,0.14307489794234685,2.070695237682605,55.55029515318131,0
28.07723624408558,386.545070808556,1.181626385339496,26.740914601438668,23.89558499454839,0
2.431596643145384,166.33649326516192,8.773061903120576,10.925595024202002,91.10990368086574,0
64.54722959071678,415.7083109651556,8.365630353048717,0.7877568871528196,92.30365970761066,0
17.711067940704893,137.2861577755108,2.9520900087836246,2.657486500241202,85.45088911707059,0
94.04585843529144,273.0494040016454,2.8519542628442043,38.291424358641024,54.43699845673821,0
95.39285770025873,107.00355658693711,7.928649871024711,13.843091583193878,7.470216089602744,0
91.48643902204485,237.76326081309668,9.37737469895422,34.72302514484636,8.843892753679782,0
37.01587002554444,159.0876047543516,7.7913725679759995,38.38708936277023,89.66197877126551,0
1.5456616528867428,133.35171531860712,6.055786770307615,37.73068755349291,87.58268474572294,0
92.83185625877253,483.49250901401876,2.4267135033180454,35.26900962797681,43.43972491812177,0
42.81841483173143,80.03705274336531,5.257479140952607,35.793756498452034,32.81546194764253,0
96.66548190436696,393.6629187286976,2.335118585932646,11.56032177363806,64.41239201441022,0
96.36199770892529,492.0824797416075,8.080114200967737,6.0587956104143315,80.69879482555248,0
85.300945546736,9.950741870038915,3.8696107951773726,25.570502483516947,73.1684942051821,0
29.444889206958567,349.5137070210475,8.336972169940262,19.524223674752953,61.56029380507063,0
38.50977286019253,126.45590277814355,3.816092179827253,3.9498687478068417,23.15110444448314,0
85.11366715168569,20.24391216415222,8.241494051998913,27.101652640896432,26.250486922071513,0
31.692200515627768,201.4447894783154,3.3331781516524197,22.514400299390935,72.40674813977017,0
16.94927466860925,467.6089050854375,4.401327046176698,34.522696032417564,80.2619852451031,0
55.68012624583501,5.882547183498843,6.154884193426575,24.367351827535945,11.61351880995899,0
93.6154774160781,293.94284596489086,0.7028761402991868,22.957847188870147,18.729704771130606,0
69.6029796674973,250.69823929766216,9.482070618154644,17.630068933305118,68.04702621773714,0
57.0061170089365,436.69208218552376,5.736057861238032,18.511482795554812,38.89865874714011,0
9.717649377076853,42.00085726031283,5.0782001469080225,38.175249079164644,56.32928672710307,0
61.500722669916975,340.7630149433252,8.39393971119912,5.537840376009573,61.48149526556361,0
99.00538501042632,340.0548492166387,8.657627298968276,17.848752743287484,77.62034672673319,0
14.008401523652402,334.54000843114164,5.22260404529016,26.233089357073712,80.57169507169075,0
51.832965236373674,471.1672474675185,9.272623257936374,17.320425823615984,28.00962452614565,0
87.73730719279554,411.54376450344023,0.6473776607648063,11.32862508163031,54.12967289221713,0
74.07686177542044,20.986363121753005,1.1322579225121754,11.494294830514193,12.352393862188027,0
69.7015740995268,235.5414253522566,5.967882300144401,9.34624185030863,84.20151686975487,0
70.24840839871092,198.97652810066674,3.540658617935837,13.756128023323587,84.54479383331956,0
35.94911512197552,155.07361054540104,4.642251661891988,34.86699102334268,29.950571899945643,0
29.359184426449335,225.66836257704864,3.2807921789716654,20.208982012919808,16.062020742204254,0
80.93611554785136,192.09709246298874,4.047253114449356,9.609549123112737,7.0091778200266575,0
81.01133946791808,216.16694993933265,8.226463471462996,15.381068681061297,57.49764419115859,0
86.70723185801037,489.6309328043212,5.934761998543046,4.233216483142721,9.142810039987982,0
91.32405525564712,44.316487374790384,9.973445492834983,36.16142958954952,68.05948446206,0
51.13423988609378,461.11543491936493,7.86879197820963,16.32791328365728,67.81264010341464,0
50.15162946871996,240.11835673551334,2.7366625410182666,39.215648183723026,61.39874071316246,0
79.82951789667752,311.87112274977056,2.643451177266962,13.90155093050077,87.65605018630944,0
64.99639307777652,415.09148330884693,3.3589827011700715,33.45424188908484,37.828069272913176,0
70.19668772577033,180.23151457462777,8.432594806477427,10.255412531658127,90.22695826245776,0
79.57926694361011,215.21095404398343,0.272876506505656,3.046115735104089,3.6925368846130846,0
89.00053418175663,204.759240139357,2.301812788712577,1.269334466952028,11.275698792140753,0
33.79951568515358,187.36551126787992,9.04918420344267,24.246737065791343,41.22055625184433,0
37.5582952639944,462.76466082344746,6.39896436083252,12.462946866943575,59.39930186885734,0
9.3981939840869,414.464945596506,2.268470955010564,17.740795219033135,3.23756366393656,0
57.8280140996174,54.49999493148805,2.1914496823258034,32.745881424031815,56.743447142426405,0
3.5942273796742086,54.06167623854802,8.626181017594305,9.924323427792086,30.739831648303138,0
46.55980181324602,213.9347574264956,8.937575082770465,12.34609906939653,88.71468078118292,0
54.26446347075766,49.32868836640453,2.561310909621153,33.81344740234669,53.32845916687309,0
28.65412521282844,309.5465476355598,4.205103580765322,19.710490933740164,58.78939082174337,0
59.08332605690107,71.84580363086695,8.345957386283171,33.1066066820995,94.56218111148833,0
3.050024993904943,261.1866319834005,7.710074386098854,14.979040138652655,76.41710266545935,0
3.7348188749214417,3.6099735018588763,8.139161065660845,15.934799233084341,43.827326614676565,0
82.26005606596583,158.29817420632335,5.183981907879688,6.68553447113025,47.68796149560194,0
36.019064141126286,338.5953618363277,9.115490483051731,36.653834143798655,64.79238685593988,0
12.706051265188478,242.01947011392423,3.2595154395443524,35.87134776050438,20.01992166505131,0
52.224326005480435,489.13474299949405,1.5667213434751803,39.36868058259094,8.865084049412264,0
76.99935530986109,437.0518980331054,7.087323325648648,16.097885086788462,31.123651594561842,0
21.582102749684317,179.5353895215756,5.393544160068964,32.744597670345684,77.83827979362303,0
62.28904758190003,22.7432707361373,8.54585768809481,16.598149266884743,25.732379876995104,0
8.5347464993768,422.8131500575094,0.8115924912471495,18.17195155683891,13.07592003359197,0
5.16817211686077,455.6171551573357,8.436924034380668,33.19997574379298,21.902259846226023,0
53.1354631568148,410.3136967095184,2.9329465320882218,7.0946708354559895,67.89729120057063,0
54.06351216101065,63.97497045988243,6.54855667168183,8.812437378470094,61.39480566935188,0
63.742990149820656,498.9575672061439,0.4012878907825579,12.5891296158326,68.83149972964362,0
72.60913337226616,129.29211077638692,6.095812963036007,31.527161300002298,32.1958122680382,0
97.58520794625346,362.10245640418503,7.1727168918733595,14.906061974723311,90.08561269332716,0
51.630034830119534,454.0174381678608,3.687502145056203,14.326728331230463,45.17703573281454,0
32.2956472941246,117.84355716535472,2.154107052621402,39.95265381020967,51.37130319269436,0
79.51861947687037,454.12927733853303,5.37630676603545,15.352245723979179,94.88079760021272,0
27.083225126207424,154.7407895974335,8.331908044356465,9.91082145262348,97.92772679449756,0
43.89714207056361,488.20661119202805,3.235473582966508,24.92854712803773,66.15427259165517,0
7.845638134226595,140.6300101902373,2.524692975212796,32.07519807820003,94.48131925757912,0
2.535074341545751,476.71791237891756,2.7893530863768765,2.7843133489263705,54.15073863404432,0
96.26484146779251,26.772325446337454,9.491321529166644,24.755689245539003,30.72829455667717,0
83.59801205122058,354.6360058349065,3.5927691576455967,1.4294182352089901,31.509285596654134,0
69.59742060936979,266.0555669185018,0.03604239888287175,21.053294039180717,55.894058988234555,0
40.89529444142699,238.93853856136533,7.816812079596197,10.279662550312366,60.50361206551984,0
17.329432007084577,111.74715712791999,6.992747953353902,12.26566790692743,43.96170699197489,0
15.643704267108605,352.797894888246,1.2856826460296888,18.683838559295303,88.37714835118439,0
25.024289816459532,95.40474572315355,9.849042491349124,37.084298429823484,42.66961187135505,0
54.92266647061205,276.42089799238414,6.080622853051112,28.426692263515058,27.342364699766787,0
71.45959227000624,126.6226815201254,5.007794909406015,37.473823851379855,0.7981878343539806,0
66.01973767177313,477.810689890678,3.8221926762289105,26.398840182347104,97.05692781576369,0
27.993389694594285,14.315596917826412,8.98672755563638,0.28430988351438646,82.43132831429443,0
95.48652806631941,99.86414005561828,2.4396348141856325,10.623407893907103,61.5559584685329,0
73.78969166957685,121.15530319372387,2.8576890021990184,36.23090310881496,83.05422539034613,0
55.43540525114007,207.03391288390822,1.224108066865669,25.73782083870979,81.02892302509439,0
61.17207462343522,116.36512093502677,7.591190955842601,39.265889462810996,93.18507802258252,0
